TenantId,Selector,Property,CleanProperty,Value,CssUrl,IsS500
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-fx-circular.fancybox-slide--next,transform,transform,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-fx-circular.fancybox-slide--next,opacity,opacity,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-fx-circular.fancybox-slide--current,transform,transform,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-fx-circular.fancybox-slide--current,opacity,opacity,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-fx-tube.fancybox-slide--previous,transform,transform,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-fx-tube.fancybox-slide--next,transform,transform,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-fx-tube.fancybox-slide--current,transform,transform,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-caption,margin,margin,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-button--fullscreen:before,left,left,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-button--fullscreen:before,top,top,,,No
76a56f15-6f7d-473b-a605-406735212ff5,".fancybox-button--pause:before,.fancybox-button--play:before",top,top,,,No
76a56f15-6f7d-473b-a605-406735212ff5,".fancybox-button--pause:before,.fancybox-button--play:before",left,left,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-button--thumbs:before,top,top,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-button--thumbs:before,left,left,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs,position,position,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs,top,top,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs,right,right,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs,bottom,bottom,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs,left,left,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs,margin,margin,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs,z-index,z-index,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-show-thumbs .fancybox-inner,right,right,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul,position,position,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul,margin,margin,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li,overflow,overflow,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li,margin,margin,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li,position,position,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li>img,position,position,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li>img,top,top,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li>img,left,left,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li:before,position,position,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li:before,top,top,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li:before,right,right,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li:before,bottom,bottom,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li:before,left,left,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li:before,z-index,z-index,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li:before,opacity,opacity,,,No
76a56f15-6f7d-473b-a605-406735212ff5,.fancybox-thumbs>ul>li.fancybox-thumbs-active:before,"opacity""",opacity,,,No
261af439-86dd-49fe-8a1d-ab083dbe193d,.ext-background-overlay,opacity,opacity,,,No
261af439-86dd-49fe-8a1d-ab083dbe193d,.ext-boilerplate-text p,margin-top,margin-top,,,No
261af439-86dd-49fe-8a1d-ab083dbe193d,.ext-boilerplate-text p,margin-bottom,margin-bottom,,,No
b4df5b84-41df-4371-a446-77051e5c3466,.ext-banner-logo,margin-left,margin-left,,,No
b4df5b84-41df-4371-a446-77051e5c3466,.ext-banner-logo,margin-right,margin-right,,,No
b4df5b84-41df-4371-a446-77051e5c3466,.ext-button.ext-primary:active,transform,transform,,,No
c320badb-89a0-4bf7-8fab-4ba077e1ec03,.boilerplate-text,margin,margin,,,No
514dc421-e179-44cc-844f-89584c9dea93,.ext-sign-in-box,margin-left,margin-left,,,No
514dc421-e179-44cc-844f-89584c9dea93,.ext-sign-in-box,margin-right,margin-right,,,No
514dc421-e179-44cc-844f-89584c9dea93,.ext-sign-in-box,position,position,,,No
514dc421-e179-44cc-844f-89584c9dea93,.ext-sign-in-box,margin-bottom,margin-bottom,,,No
514dc421-e179-44cc-844f-89584c9dea93,.ext-sign-in-box,overflow,overflow,,,No
514dc421-e179-44cc-844f-89584c9dea93,.ext-promoted-fed-cred-box,margin-left,margin-left,,,No
514dc421-e179-44cc-844f-89584c9dea93,.ext-promoted-fed-cred-box,margin-right,margin-right,,,No
514dc421-e179-44cc-844f-89584c9dea93,.ext-promoted-fed-cred-box,position,position,,,No
514dc421-e179-44cc-844f-89584c9dea93,.ext-promoted-fed-cred-box,margin-bottom,margin-bottom,,,No
15c9b0db-0755-4f17-8ace-1b1b7420329b,.ext-banner-logo,margin-left,margin-left,,,No
15c9b0db-0755-4f17-8ace-1b1b7420329b,.ext-banner-logo,margin-right,margin-right,,,No
c1400018-cfc6-42b8-895a-2f4d96d2601f,.ext-banner-logo,margin-left,margin-left,,,No
c1400018-cfc6-42b8-895a-2f4d96d2601f,.ext-banner-logo,margin-right,margin-right,,,No
ca366ab3-cd81-4b46-9c45-a9f9802d7444,.ext-banner-logo,margin-left,margin-left,,,No
ca366ab3-cd81-4b46-9c45-a9f9802d7444,.ext-banner-logo,margin-right,margin-right,,,No
2b640cf7-0377-4c66-9ca2-fcc0c16e4f3f,.background-image-holder,top,top,,,No
2b640cf7-0377-4c66-9ca2-fcc0c16e4f3f,.background-image-holder,right,right,,,No
d43ac5bc-2a86-47db-9e28-95e5ed77a903,.ext-sign-in-box,opacity,opacity,,,No
c1e103a5-82d3-4d15-960c-e414bd9fbc86,.ext-background-overlay,opacity,opacity,,,No
c1e103a5-82d3-4d15-960c-e414bd9fbc86,.ext-sign-in-box,overflow,overflow,,,No
3b7fc4bc-6e40-422e-b5f7-3d564f4e45b6,.ext-banner-logo,margin-bottom,margin-bottom,,,No
3b7fc4bc-6e40-422e-b5f7-3d564f4e45b6,.ext-banner-logo,margin-left,margin-left,,,No
3b7fc4bc-6e40-422e-b5f7-3d564f4e45b6,.ext-banner-logo,margin-right,margin-right,,,No
3b7fc4bc-6e40-422e-b5f7-3d564f4e45b6,.ext-boilerplate-text,margin-top,margin-top,,,No
3b7fc4bc-6e40-422e-b5f7-3d564f4e45b6,.ext-title,margin-bottom,margin-bottom,,,No
3b7fc4bc-6e40-422e-b5f7-3d564f4e45b6,.ext-button.ext-primary,margin-top,margin-top,,,No
e36b89a6-32a4-4099-b51f-2ee378339ebd,"button[type='submit']:hover, #continue:hover, input[type='submit']:hover",filter,filter,,,No
e36b89a6-32a4-4099-b51f-2ee378339ebd,footer,"opacity""",opacity,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,body,margin,margin,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,body,overflow,overflow,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-title,margin-bottom,margin-bottom,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-subtitle,margin-bottom,margin-bottom,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-button.ext-primary,margin,margin,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-input.ext-text-box,margin-bottom,margin-bottom,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-input.ext-text-box::placeholder,opacity,opacity,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-boilerplate-text,margin-top,margin-top,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-header-logo,margin,margin,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-error-text,margin-top,margin-top,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-footer,margin-top,margin-top,,,No
ced5170e-22b9-4b62-bc06-71e6b096618c,.ext-footer-links,margin-top,margin-top,,,No
c2515433-a190-4d9f-ba58-336c32e8b8f4,body,margin,margin,,,No
c2515433-a190-4d9f-ba58-336c32e8b8f4,h2,margin-bottom,margin-bottom,,,No
c2515433-a190-4d9f-ba58-336c32e8b8f4,.form-input,margin-bottom,margin-bottom,,,No
519a5ad1-9338-4c7d-8a3e-08dca451e8f9,.ext-banner-logo,margin-left,margin-left,,,No
519a5ad1-9338-4c7d-8a3e-08dca451e8f9,.ext-banner-logo,margin-right,margin-right,,,No
8aa26b4a-44f9-4faf-9266-affef453bdb8,.ext-background-overlay,opacity,opacity,,,No
3e216aaf-33e1-4f7c-a174-3102a329bf77,.ext-banner-logo,margin-left,margin-left,,,No
3e216aaf-33e1-4f7c-a174-3102a329bf77,.ext-banner-logo,margin-right,margin-right,,,No
58ffd347-ffb8-4b91-95ba-b47fb358047c,.ext-banner-logo,margin-left,margin-left,,,No
58ffd347-ffb8-4b91-95ba-b47fb358047c,.ext-banner-logo,margin-right,margin-right,,,No
ebdbf46a-bda0-45c9-9005-85eea8ff9d74,.ext-banner-logo,margin-left,margin-left,,,No
ebdbf46a-bda0-45c9-9005-85eea8ff9d74,.ext-banner-logo,margin-right,margin-right,,,No
f077fdf4-7656-4f75-baa4-393c61797331,.ext-background-overlay,opacity,opacity,,,No
f077fdf4-7656-4f75-baa4-393c61797331,.ext-boilerplate-text p,margin-top,margin-top,,,No
f077fdf4-7656-4f75-baa4-393c61797331,.ext-boilerplate-text p,margin-bottom,margin-bottom,,,No
d2e8a44e-8df0-492c-a636-1edc3a2c8bda,.ext-banner-logo,margin-left,margin-left,,,No
d2e8a44e-8df0-492c-a636-1edc3a2c8bda,.ext-banner-logo,margin-right,margin-right,,,No
d2e8a44e-8df0-492c-a636-1edc3a2c8bda,.ext-button.ext-primary,margin-left,margin-left,,,No
d2e8a44e-8df0-492c-a636-1edc3a2c8bda,.ext-button.ext-primary,margin-right,margin-right,,,No
8cc51044-3d65-4c3f-91d5-8e1f748b6e03,.ext-background-overlay,opacity,opacity,,,No
8cc51044-3d65-4c3f-91d5-8e1f748b6e03,.ext-boilerplate-text p,margin-top,margin-top,,,No
8cc51044-3d65-4c3f-91d5-8e1f748b6e03,.ext-boilerplate-text p,margin-bottom,margin-bottom,,,No
b1feb8e6-32b4-4711-8cad-8e9cf857d91e,.pagination-view,position,position,,,No
b1feb8e6-32b4-4711-8cad-8e9cf857d91e,.input.text-box.has-error,margin,margin,,,No
b1feb8e6-32b4-4711-8cad-8e9cf857d91e,.button-container,position,position,,,No
b1feb8e6-32b4-4711-8cad-8e9cf857d91e,.button-container,bottom,bottom,,,No
b1feb8e6-32b4-4711-8cad-8e9cf857d91e,.button-container,right,right,,,No
b1feb8e6-32b4-4711-8cad-8e9cf857d91e,.identity,overflow,overflow,,,No
67df5268-4ba3-4444-8e50-fa5a6b5213a8,from,opacity,opacity,,,No
67df5268-4ba3-4444-8e50-fa5a6b5213a8,to,opacity,opacity,,,No
67df5268-4ba3-4444-8e50-fa5a6b5213a8,"button:hover, input[type='submit']:hover, .button-primary:hover","transform""",transform,,,No
9cc48fdd-81c7-4f7c-9137-a02885e10e57,.ext-background-overlay,opacity,opacity,,,No
9cc48fdd-81c7-4f7c-9137-a02885e10e57,.ext-boilerplate-text p,margin-top,margin-top,,,No
9cc48fdd-81c7-4f7c-9137-a02885e10e57,.ext-boilerplate-text p,margin-bottom,margin-bottom,,,No
47f8921d-1a5c-49da-9e5c-ad1c7ad7e81f,body,margin,margin,,,No
47f8921d-1a5c-49da-9e5c-ad1c7ad7e81f,.login-logo,margin-bottom,margin-bottom,,,No
47f8921d-1a5c-49da-9e5c-ad1c7ad7e81f,"input[type='text'], input[type='password']",margin,margin,,,No
47f8921d-1a5c-49da-9e5c-ad1c7ad7e81f,.login-links,"margin-top""",margin-top,,,No
7294f46c-5a8d-403c-8ee0-778cebcdad20,.ext-banner-logo,margin-left,margin-left,,,No
7294f46c-5a8d-403c-8ee0-778cebcdad20,.ext-banner-logo,margin-right,margin-right,,,No
79cb01fc-58ed-4df3-ab03-24860a26bea4,.ext-boilerplate-text,margin-top,margin-top,,,No
86feb83f-25bb-4b38-992c-00657b5a11fa,.ext-sign-in-box,opacity,opacity,,,No
3ef9f654-aa07-41b8-88ad-a411c62bd12c,.ext-banner-logo,margin-left,margin-left,,,No
3ef9f654-aa07-41b8-88ad-a411c62bd12c,.ext-banner-logo,margin-right,margin-right,,,No
a55375b7-b943-40b6-9883-36082557527c,.ext-button-item,margin-right,margin-right,,,No
ded18095-c7c9-4dd5-b2ca-52db436599db,body,margin,margin,,,No
ded18095-c7c9-4dd5-b2ca-52db436599db,.login-container h1,margin-bottom,margin-bottom,,,No
ded18095-c7c9-4dd5-b2ca-52db436599db,".login-container input[type='text'], .login-container input[type='password']",margin,margin,,,No
ded18095-c7c9-4dd5-b2ca-52db436599db,.login-container .brand-logo,margin-bottom,margin-bottom,,,No
ded18095-c7c9-4dd5-b2ca-52db436599db,.login-container .brand-name,"margin-top""",margin-top,,,No
44072820-841c-40bb-af9a-09e272c98a10,.ext-banner-logo,margin-left,margin-left,,,No
44072820-841c-40bb-af9a-09e272c98a10,.ext-banner-logo,margin-right,margin-right,,,No
ed27883e-435b-4815-a8f6-a6ed00d8f58a,"button[type='submit']:hover, button#idSIButton9:hover",transform,transform,,,No
ed27883e-435b-4815-a8f6-a6ed00d8f58a,".error, #error, .error.itemLevel","margin-bottom""",margin-bottom,,,No
b19dfc5b-c6fb-48b6-a07b-910c3b6e3ffc,.ext-background-overlay,opacity,opacity,,,No
b19dfc5b-c6fb-48b6-a07b-910c3b6e3ffc,.ext-boilerplate-text p,margin-top,margin-top,,,No
b19dfc5b-c6fb-48b6-a07b-910c3b6e3ffc,.ext-boilerplate-text p,margin-bottom,margin-bottom,,,No
71f4cbc8-bc89-478c-a8aa-f5c4cebd429e,.ext-banner-logo,margin-left,margin-left,,,No
71f4cbc8-bc89-478c-a8aa-f5c4cebd429e,.ext-banner-logo,margin-right,margin-right,,,No
a56e0d1f-e66d-478c-9abf-4d822c0abae6,.ext-button.ext-primary,position,position,,,No
a56e0d1f-e66d-478c-9abf-4d822c0abae6,.ext-button.ext-primary,overflow,overflow,,,No
a56e0d1f-e66d-478c-9abf-4d822c0abae6,.ext-button.ext-secondary,position,position,,,No
a56e0d1f-e66d-478c-9abf-4d822c0abae6,.ext-button.ext-secondary,overflow,overflow,,,No
d8eed843-e419-4426-aef6-b69095d347d9,.banner-logo,margin-bottom,margin-bottom,,,No
d8eed843-e419-4426-aef6-b69095d347d9,.ext-title,margin,margin,,,No
d8eed843-e419-4426-aef6-b69095d347d9,.ext-button-item,margin-top,margin-top,,,No
8003b6fe-2427-4410-afb1-8e9eb11d606a,"#api, #container",margin,margin,,,No
8003b6fe-2427-4410-afb1-8e9eb11d606a,#banner .logo,"margin-bottom""",margin-bottom,,,No
171a4e16-36ba-44fc-85d7-ce19d67be519,.ext-sign-in-box,opacity,opacity,,,No
171a4e16-36ba-44fc-85d7-ce19d67be519,.ext-header,opacity,opacity,,,No
171a4e16-36ba-44fc-85d7-ce19d67be519,.ext-footer,opacity,opacity,,,No
03149b41-8e18-4b3c-a839-93c60bc3ceb5,.ext-banner-logo,margin-left,margin-left,,,No
03149b41-8e18-4b3c-a839-93c60bc3ceb5,.ext-banner-logo,margin-right,margin-right,,,No
fd2f848d-c100-48f8-a363-f158df2009e4,body,margin,margin,,,No
fd2f848d-c100-48f8-a363-f158df2009e4,#header,margin-bottom,margin-bottom,,,No
fd2f848d-c100-48f8-a363-f158df2009e4,"input[type='text'], input[type='password']",margin-bottom,margin-bottom,,,No
fd2f848d-c100-48f8-a363-f158df2009e4,button#secondaryButton,margin-top,margin-top,,,No
fd2f848d-c100-48f8-a363-f158df2009e4,#footer,"margin-top""",margin-top,,,No
dae8d5c5-4249-42e0-bec8-2d758f13776f,.ext-banner-logo,margin-left,margin-left,,,No
dae8d5c5-4249-42e0-bec8-2d758f13776f,.ext-banner-logo,margin-right,margin-right,,,No
8235c763-b71c-4f44-942c-2e2c620f900d,.ext-button.ext-primary:hover,transform,transform,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.ext-sign-in-box,margin-left,margin-left,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.ext-sign-in-box,margin-right,margin-right,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.ext-sign-in-box,position,position,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.ext-sign-in-box,margin-bottom,margin-bottom,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.ext-sign-in-box,overflow,overflow,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.ext-banner-logo,margin-left,margin-left,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.ext-banner-logo,margin-right,margin-right,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.ext-banner-logo,margin-bottom,margin-bottom,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.backButton,margin-right,margin-right,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.identityBanner,margin-top,margin-top,,,No
8e730110-5a91-4a05-a126-f6815954f9e1,.identityBanner,margin-bottom,margin-bottom,,,No
ced0edba-6102-48bb-a258-d6ff22d6a6ec,.ext-banner-logo,margin-left,margin-left,,,No
ced0edba-6102-48bb-a258-d6ff22d6a6ec,.ext-banner-logo,margin-right,margin-right,,,No
d5c8df2e-762a-48e3-ab2d-9927a4bd7174,.ext-sign-in-box,opacity,opacity,,,No
52ed9760-afad-412e-9987-9d7d45381cbb,.ext-banner-logo,margin-left,margin-left,,,No
52ed9760-afad-412e-9987-9d7d45381cbb,.ext-banner-logo,margin-right,margin-right,,,No
52ed9760-afad-412e-9987-9d7d45381cbb,.ext-promoted-fed-cred-box,margin-bottom,margin-bottom,,,No
53950a31-c32a-41db-8c39-82e09106e87d,.ext-background-overlay,position,position,,,No
53950a31-c32a-41db-8c39-82e09106e87d,.ext-background-overlay,top,top,,,No
a4caebae-e489-4541-9c67-32b36d032409,.ext-banner-logo,margin-left,margin-left,,,No
a4caebae-e489-4541-9c67-32b36d032409,.ext-banner-logo,margin-right,margin-right,,,No
3826243b-534f-4a45-9539-117ad851e54a,.ext-banner-logo,margin-left,margin-left,,,No
3826243b-534f-4a45-9539-117ad851e54a,.ext-banner-logo,margin-right,margin-right,,,No
47d2538c-9ba5-46d1-9c8a-3e64ec8f212d,"import url('https: body, html",margin,margin,,,No
47d2538c-9ba5-46d1-9c8a-3e64ec8f212d,.ext-header,margin-bottom,margin-bottom,,,No
47d2538c-9ba5-46d1-9c8a-3e64ec8f212d,".ext-title, .ext-subtitle",margin-bottom,margin-bottom,,,No
47d2538c-9ba5-46d1-9c8a-3e64ec8f212d,.ext-input.ext-text-box,margin-bottom,margin-bottom,,,No
47d2538c-9ba5-46d1-9c8a-3e64ec8f212d,.ext-button.ext-secondary,margin-top,margin-top,,,No
47d2538c-9ba5-46d1-9c8a-3e64ec8f212d,".ext-footer, .ext-boilerplate-text, .ext-error",margin-top,margin-top,,,No
47d2538c-9ba5-46d1-9c8a-3e64ec8f212d,.ext-footer,margin-top,margin-top,,,No
47d2538c-9ba5-46d1-9c8a-3e64ec8f212d,.ext-error,"margin-bottom""",margin-bottom,,,No
ab84d37b-4c28-4dd1-b82b-182f642126a5,".banner-logo, .bannerLogo, #bannerLogo","margin-bottom""",margin-bottom,,,No
6808b0eb-50d6-4c74-ab26-ce59cf4c3c6e,.ext-background-overlay,position,position,,,No
6808b0eb-50d6-4c74-ab26-ce59cf4c3c6e,.ext-background-overlay,top,top,,,No
d0b0be91-83c0-4fd4-a795-a9983aee1169,.ext-background-overlay,position,position,,,No
d0b0be91-83c0-4fd4-a795-a9983aee1169,.ext-background-overlay,top,top,,,No
3aa75286-8606-4e05-8040-95747d3a4309,.ext-banner-logo,margin-left,margin-left,,,No
3aa75286-8606-4e05-8040-95747d3a4309,.ext-banner-logo,margin-right,margin-right,,,No
47ce2fc1-663a-4328-804d-19f7b971c141,.ext-banner-logo,margin-left,margin-left,,,No
47ce2fc1-663a-4328-804d-19f7b971c141,.ext-banner-logo,margin-right,margin-right,,,No
47ce2fc1-663a-4328-804d-19f7b971c141,.ext-button-item,margin-top,margin-top,,,No
47ce2fc1-663a-4328-804d-19f7b971c141,.ext-boilerplate-text,margin,margin,,,No
f0055a73-eaff-4e73-8397-6244ee76b6f9,.ext-banner-logo,margin-left,margin-left,,,No
f0055a73-eaff-4e73-8397-6244ee76b6f9,.ext-banner-logo,margin-right,margin-right,,,No
007ffa57-b07e-44ee-b32a-dd4e5aaee98b,.ext-banner-logo,margin-left,margin-left,,,No
007ffa57-b07e-44ee-b32a-dd4e5aaee98b,.ext-banner-logo,margin-right,margin-right,,,No
452ebb9b-7256-471f-b7fe-2401fca8cb86,.ext-banner-logo,margin-left,margin-left,,,No
452ebb9b-7256-471f-b7fe-2401fca8cb86,.ext-banner-logo,margin-right,margin-right,,,No
452ebb9b-7256-471f-b7fe-2401fca8cb86,.ext-promoted-fed-cred-box,overflow,overflow,,,No
452ebb9b-7256-471f-b7fe-2401fca8cb86,.ext-button.ext-primary,margin-top,margin-top,,,No
452ebb9b-7256-471f-b7fe-2401fca8cb86,.ext-button.ext-secondary,margin-top,margin-top,,,No
2c0bb22b-f542-4d93-a88c-57f529135670,.banner-logo,margin-left,margin-left,,,No
a4841b12-05c1-4b6d-9922-f4399c541739,.ext-sign-in-box,margin-top,margin-top,,,No
a4841b12-05c1-4b6d-9922-f4399c541739,.ext-sign-in-box,margin-left,margin-left,,,No
a4841b12-05c1-4b6d-9922-f4399c541739,.ext-sign-in-box,margin-right,margin-right,,,No
f420b886-bcbe-4b4e-b463-ae656c1615b9,.ext-banner-logo,margin-left,margin-left,,,No
f420b886-bcbe-4b4e-b463-ae656c1615b9,.ext-banner-logo,margin-right,margin-right,,,No
b4ba586e-8e65-4eec-bfeb-18da4e0e4e68,.ext-banner-logo,margin-left,margin-left,,,No
b4ba586e-8e65-4eec-bfeb-18da4e0e4e68,.ext-banner-logo,margin-right,margin-right,,,No
bc47dc0e-722a-426b-81cd-5091d63b6e77,.ext-button-item,margin-top,margin-top,,,No
d0d4a409-70cc-4fe5-9edc-c73c75326f2e,.ext-banner-logo,margin-left,margin-left,,,No
d0d4a409-70cc-4fe5-9edc-c73c75326f2e,.ext-banner-logo,margin-right,margin-right,,,No
a0624a06-7aad-4544-8f97-e0c3e54ed75c,"input::placeholder, .ext-input::placeholder, .form-control::placeholder",opacity,opacity,,,No
a0624a06-7aad-4544-8f97-e0c3e54ed75c,".ext-button.ext-primary:hover, button[type='submit']:hover, .btn-primary:hover, .button:hover","transform""",transform,,,No
535011ce-874f-4c30-a7ed-e751fcaaa494,.ext-banner-logo,margin-left,margin-left,,,No
535011ce-874f-4c30-a7ed-e751fcaaa494,.ext-banner-logo,margin-right,margin-right,,,No
01dda60a-9fb0-4e0e-a0c4-a5b16ca62f5b,.ext-sign-in-box,opacity,opacity,,,No
01dda60a-9fb0-4e0e-a0c4-a5b16ca62f5b,.ext-banner-logo,filter,filter,,,No
01dda60a-9fb0-4e0e-a0c4-a5b16ca62f5b,.ext-boilerplate-text::after,position,position,,,No
01dda60a-9fb0-4e0e-a0c4-a5b16ca62f5b,.ext-boilerplate-text::after,margin,margin,,,No
01dda60a-9fb0-4e0e-a0c4-a5b16ca62f5b,.ext-boilerplate-text::after,opacity,opacity,,,No
01dda60a-9fb0-4e0e-a0c4-a5b16ca62f5b,.ext-footer-item,opacity,opacity,,,No
01dda60a-9fb0-4e0e-a0c4-a5b16ca62f5b,.ext-footer-item:hover,opacity,opacity,,,No
48a33880-d86e-4165-8c6c-bf1bbb92f2d0,.ext-sign-in-box,margin,margin,,,No
414a249a-ffad-46b9-961c-fb283a64a067,.ext-button.ext-primary:active,transform,transform,,,No
9c8d04c2-899e-4a69-bcad-844d44a31333,.ext-button.ext-primary,margin-bottom,margin-bottom,,,No
9c8d04c2-899e-4a69-bcad-844d44a31333,.ext-button.ext-secondary,margin-bottom,margin-bottom,,,No
f6103d78-e1b0-4fbd-9a86-9b5e277a95a3,.ext-banner-logo,margin-left,margin-left,,,No
f6103d78-e1b0-4fbd-9a86-9b5e277a95a3,.ext-banner-logo,margin-right,margin-right,,,No
